date,hour,day_of_week,area,status,latitude,longitude,data_source,road_corridor,dpwh_location,total_volume,dpwh_direction,dpwh_day_of_week,is_peak_am_time,is_peak_pm_time,has_disruption,disruption_id,disruption_type,disruption_area,disruption_description,disruption_start,disruption_end,has_real_status,has_imputed_status,has_volume_data,data_completeness_score
2025-05-04,10,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,10,Sunday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,10,Sunday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,11,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,11,Sunday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,11,Sunday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,12,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,12,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,12,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,13,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,13,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,13,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,14,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,14,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,14,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,15,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,15,Sunday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,15,Sunday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,16,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,16,Sunday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,16,Sunday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,17,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,17,Sunday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,17,Sunday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,18,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,18,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,18,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,19,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,19,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,19,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,20,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,20,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,20,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,21,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-04,21,Sunday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-04,21,Sunday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,6,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,6,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,6,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,7,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,7,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,7,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,8,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,8,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,8,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,9,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,9,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,9,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,10,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,10,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,10,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,11,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,11,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,11,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,12,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,12,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,12,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,13,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,13,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,13,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,14,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,14,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,14,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,15,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,15,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,15,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,16,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,16,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,16,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,17,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,17,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,17,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,18,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,18,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,18,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,19,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,19,Monday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,19,Monday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,20,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-05,20,Monday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,20,Monday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-05,21,Monday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-05,21,Monday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-05,21,Monday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,6,Tuesday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,6,Tuesday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,6,Tuesday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,7,Tuesday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,7,Tuesday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,7,Tuesday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,8,Tuesday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,8,Tuesday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,8,Tuesday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,9,Tuesday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,9,Tuesday,Parian,heavy,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,9,Tuesday,Turbina,heavy,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,10,Tuesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,10,Tuesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,10,Tuesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,11,Tuesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,11,Tuesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,11,Tuesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,12,Tuesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,12,Tuesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,12,Tuesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,13,Tuesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
2025-05-06,13,Tuesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,13,Tuesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,0,1,0,1
2025-05-06,14,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,14,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,14,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,15,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,15,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,15,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,16,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,16,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,16,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,17,Tuesday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,17,Tuesday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,17,Tuesday,Turbina,moderate,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,18,Tuesday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,18,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,18,Tuesday,Turbina,heavy,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,19,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,19,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,19,Tuesday,Turbina,moderate,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,20,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,20,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,20,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,21,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,1,0,0,2
2025-05-06,21,Tuesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,1,106.0,roadwork,Parian,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-06,21,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,1,106.0,roadwork,Turbina,Preventive Maintenance,2025-04-12,2025-09-20,1,0,0,2
2025-05-07,6,Wednesday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,105.0,roadwork,Bucal,Preventive Maintenance,2025-02-14,2025-09-11,0,1,0,1
